# Time;raw signal;raw signal;raw signal;raw signal;raw signal;raw signal;raw signal;raw signal;raw signal;raw signal;
# us;V;V;V;V;V;V;V;V;V;V;
# Raw data
# First line is WL, Second line is laser energy in [uJ]
3.000e-01;-8.800e-07;-4.037e-06;1.200e-06;1.384e-06;1.073e-06;-1.437e-06;-3.162e-06;-2.565e-06;-1.383e-06;-1.320e-06
3.040e-01;1.871e-06;-1.435e-06;-4.073e-06;-4.105e-06;-2.731e-07;-1.437e-06;-4.615e-06;-3.561e-08;2.361e-06;3.710e-06
3.080e-01;3.247e-06;-2.736e-06;-1.436e-06;-2.733e-06;-2.965e-06;5.437e-06;-1.710e-06;-2.565e-06;3.608e-06;1.195e-06
3.120e-01;-8.800e-07;2.468e-06;-1.436e-06;-1.361e-06;-2.731e-07;-4.186e-06;-1.710e-06;-3.561e-08;2.361e-06;3.710e-06
3.160e-01;-3.632e-06;-1.340e-07;1.200e-06;1.384e-06;1.073e-06;1.313e-06;-1.710e-06;1.229e-06;1.113e-06;6.225e-06
3.200e-01;-8.800e-07;-1.340e-07;-1.436e-06;-1.361e-06;2.419e-06;-6.202e-08;-1.710e-06;-1.300e-06;2.361e-06;3.710e-06
3.240e-01;4.957e-07;-2.736e-06;-1.436e-06;-1.361e-06;-2.731e-07;1.313e-06;1.196e-06;1.229e-06;3.608e-06;1.195e-06
3.280e-01;4.623e-06;5.069e-06;-1.436e-06;-4.105e-06;-2.731e-07;-1.437e-06;-1.710e-06;2.494e-06;-1.383e-06;-1.320e-06
3.320e-01;-8.800e-07;-4.037e-06;1.200e-06;1.384e-06;1.073e-06;-1.437e-06;4.102e-06;-3.561e-08;4.856e-06;-1.320e-06
3.360e-01;-2.256e-06;-1.435e-06;-4.073e-06;-1.361e-06;-2.731e-07;-6.202e-08;-1.710e-06;-3.561e-08;-1.350e-07;-3.835e-06
3.400e-01;4.957e-07;-6.638e-06;1.200e-06;-1.361e-06;-2.965e-06;1.313e-06;1.196e-06;-3.561e-08;1.113e-06;1.195e-06
3.440e-01;5.999e-06;-1.340e-07;-4.073e-06;-1.361e-06;-2.731e-07;-4.186e-06;4.102e-06;5.023e-06;-1.383e-06;3.710e-06
3.480e-01;-3.632e-06;-4.037e-06;1.200e-06;-1.361e-06;-2.731e-07;1.313e-06;1.196e-06;-3.561e-08;3.608e-06;-1.320e-06
3.520e-01;4.623e-06;-1.340e-07;-5.391e-06;-1.361e-06;-2.731e-07;-1.437e-06;-2.566e-07;2.494e-06;-1.350e-07;3.710e-06
3.560e-01;3.247e-06;-1.340e-07;3.837e-06;-1.361e-06;-4.311e-06;4.062e-06;4.102e-06;1.229e-06;3.608e-06;8.740e-06
3.600e-01;5.999e-06;5.069e-06;-4.073e-06;-1.361e-06;-2.731e-07;-4.186e-06;-2.566e-07;-1.300e-06;-1.383e-06;8.740e-06
3.640e-01;-3.632e-06;-2.736e-06;1.200e-06;-1.361e-06;-2.731e-07;1.313e-06;1.196e-06;-3.561e-08;1.113e-06;1.195e-06
3.680e-01;4.623e-06;-1.435e-06;-1.436e-06;-8.223e-06;-2.731e-07;2.687e-06;-1.710e-06;-1.300e-06;2.361e-06;3.710e-06
3.720e-01;3.247e-06;-2.736e-06;-1.436e-06;-2.733e-06;-2.731e-07;5.437e-06;-1.710e-06;1.229e-06;1.113e-06;6.225e-06
3.760e-01;1.871e-06;-1.340e-07;-1.181e-07;2.757e-06;-1.619e-06;-6.202e-08;-1.710e-06;2.494e-06;-1.350e-07;8.740e-06
3.800e-01;-8.800e-07;-1.340e-07;-1.436e-06;4.129e-06;1.073e-06;-1.437e-06;1.196e-06;-3.561e-08;1.113e-06;1.195e-06
3.840e-01;1.871e-06;-1.435e-06;2.518e-06;-1.361e-06;5.111e-06;2.687e-06;-2.566e-07;-3.561e-08;-1.350e-07;8.740e-06
