# Time;filt signal;filt signal;filt signal;filt signal;filt signal;filt signal;filt signal;filt signal;filt signal;filt signal;filt signal;filt signal;filt signal;
# us;V;V;V;V;V;V;V;V;V;V;V;V;V;
# Filtered data with band pass filter (1.0:10.0) MHz
# First line is WL, Second line is laser energy in [uJ]
3.080e-01;-2.118e-06;-2.551e-06;-1.900e-06;-2.641e-06;-1.979e-06;-9.135e-07;-7.174e-07;-6.441e-07;-1.058e-06;-1.550e-06;-1.190e-07;4.064e-07;3.308e-08
3.120e-01;-2.161e-06;-2.591e-06;-1.950e-06;-2.659e-06;-1.929e-06;-8.739e-07;-5.494e-07;-5.586e-07;-9.802e-07;-1.586e-06;-6.454e-08;4.656e-07;-1.738e-08
3.160e-01;-2.196e-06;-2.618e-06;-1.985e-06;-2.653e-06;-1.853e-06;-8.297e-07;-3.773e-07;-4.753e-07;-9.028e-07;-1.620e-06;-1.121e-08;5.241e-07;-6.374e-08
3.200e-01;-2.224e-06;-2.629e-06;-2.006e-06;-2.623e-06;-1.750e-06;-7.794e-07;-2.014e-07;-3.936e-07;-8.254e-07;-1.652e-06;4.156e-08;5.825e-07;-1.057e-07
3.240e-01;-2.242e-06;-2.623e-06;-2.009e-06;-2.566e-06;-1.621e-06;-7.216e-07;-2.223e-08;-3.130e-07;-7.475e-07;-1.682e-06;9.438e-08;6.417e-07;-1.430e-07
3.280e-01;-2.249e-06;-2.598e-06;-1.994e-06;-2.482e-06;-1.465e-06;-6.550e-07;1.600e-07;-2.330e-07;-6.686e-07;-1.709e-06;1.479e-07;7.025e-07;-1.755e-07
3.320e-01;-2.243e-06;-2.554e-06;-1.958e-06;-2.370e-06;-1.281e-06;-5.783e-07;3.448e-07;-1.530e-07;-5.880e-07;-1.733e-06;2.028e-07;7.658e-07;-2.031e-07
3.360e-01;-2.224e-06;-2.488e-06;-1.900e-06;-2.230e-06;-1.071e-06;-4.900e-07;5.318e-07;-7.217e-08;-5.051e-07;-1.753e-06;2.599e-07;8.322e-07;-2.258e-07
3.400e-01;-2.190e-06;-2.401e-06;-1.820e-06;-2.062e-06;-8.357e-07;-3.891e-07;7.208e-07;1.006e-08;-4.194e-07;-1.769e-06;3.198e-07;9.026e-07;-2.435e-07
3.440e-01;-2.140e-06;-2.291e-06;-1.716e-06;-1.867e-06;-5.762e-07;-2.744e-07;9.113e-07;9.447e-08;-3.301e-07;-1.780e-06;3.834e-07;9.778e-07;-2.565e-07
3.480e-01;-2.074e-06;-2.158e-06;-1.589e-06;-1.645e-06;-2.942e-07;-1.449e-07;1.103e-06;1.818e-07;-2.367e-07;-1.787e-06;4.515e-07;1.058e-06;-2.648e-07
3.520e-01;-1.991e-06;-2.001e-06;-1.437e-06;-1.397e-06;8.052e-09;7.253e-11;1.296e-06;2.728e-07;-1.384e-07;-1.788e-06;5.248e-07;1.145e-06;-2.688e-07
3.560e-01;-1.891e-06;-1.822e-06;-1.262e-06;-1.126e-06;3.281e-07;1.612e-07;1.489e-06;3.682e-07;-3.479e-08;-1.785e-06;6.041e-07;1.238e-06;-2.687e-07
3.600e-01;-1.772e-06;-1.619e-06;-1.062e-06;-8.332e-07;6.632e-07;3.390e-07;1.683e-06;4.687e-07;7.484e-08;-1.775e-06;6.900e-07;1.338e-06;-2.649e-07
